dayno,dow,sums1,sums2,cc
3475,5,538,415,51
3476,6,551,391,61
3477,0,488,395,70
3478,1,489,410,61
3479,2,493,402,71
3480,3,464,426,43
3481,4,430,408,51
3482,5,415,408,65
3483,6,391,422,60
3484,0,395,421,73
3485,1,410,424,70
3486,2,402,433,65
3487,3,426,427,68
3488,4,408,452,65
3489,5,408,466,76
3490,6,422,477,52
3491,0,421,469,49
3492,1,424,445,71
3493,2,433,446,80
3494,3,427,461,75
3495,4,452,468,47
3496,5,466,450,70
3497,6,477,444,49
3498,0,469,441,42
3499,1,445,434,34
3500,2,446,397,77
3501,3,461,394,48
3502,4,468,367,65
3503,5,450,385,53
3504,6,444,368,70
3505,0,441,389,58
3506,1,434,405,60
3507,2,397,431,52
3508,3,394,406,65
3509,4,367,423,54
3510,5,385,412,53
3511,6,368,412,50
3512,0,389,392,53
3513,1,405,387,69
3514,2,431,396,66
3515,3,406,410,46
3516,4,423,391,69
3517,5,412,406,59
3518,6,412,412,57
3519,0,392,419,63
3520,1,387,429,77
3521,2,396,437,60
3522,3,410,431,68
3523,4,391,453,57
3524,5,406,441,90
3525,6,412,472,64
3526,0,419,479,58
3527,1,429,474,54
3528,2,437,451,58
3529,3,431,449,53
3530,4,453,434,56
3531,5,441,433,65
3532,6,472,408,60
3533,0,479,404,58
3534,1,474,404,46
3535,2,451,396,60
3536,3,449,398,37
3537,4,434,382,52
3538,5,433,378,50
3539,6,408,363,50
3540,0,404,353,56
3541,1,404,351,62
3542,2,396,367,74
3543,3,398,381,55
3544,4,382,399,82
3545,5,378,429,39
3546,6,363,418,42
3547,0,353,410,43
3548,1,351,397,47
3549,2,367,382,68
3550,3,381,376,58
3551,4,399,379,50
3552,5,429,347,26
3553,6,418,334,35
3554,0,410,327,33
3555,1,397,317,33
3556,2,382,303,27
3557,3,376,262,41
3558,4,379,245,0
3559,5,347,195,0
3560,6,334,169,0
