dayno,dow,sums1,sums2,cc
3455,6,232,236,28
3456,0,241,226,34
3457,1,240,218,27
3458,2,238,217,35
3459,3,246,212,30
3460,4,230,221,42
3461,5,247,220,34
3462,6,236,230,46
3463,0,226,248,33
3464,1,218,247,42
3465,2,217,262,30
3466,3,212,257,49
3467,4,221,276,41
3468,5,220,275,43
3469,6,230,284,33
3470,0,248,271,41
3471,1,247,279,33
3472,2,262,270,25
3473,3,257,265,26
3474,4,276,242,24
3475,5,275,225,26
3476,6,284,208,39
3477,0,271,214,31
3478,1,279,204,28
3479,2,270,199,32
3480,3,265,206,30
3481,4,242,210,48
3482,5,225,234,35
3483,6,208,243,37
3484,0,214,241,30
3485,1,204,240,27
3486,2,199,239,29
3487,3,206,236,34
3488,4,210,240,39
3489,5,234,231,30
3490,6,243,226,35
3491,0,241,224,40
3492,1,240,234,33
3493,2,239,240,36
3494,3,236,247,31
3495,4,240,244,50
3496,5,231,255,36
3497,6,226,261,50
3498,0,224,276,48
3499,1,234,284,37
3500,2,240,288,26
3501,3,247,278,32
3502,4,244,279,48
3503,5,255,277,30
3504,6,261,271,40
3505,0,276,261,31
3506,1,284,244,23
3507,2,288,230,33
3508,3,278,237,31
3509,4,279,236,30
3510,5,277,218,32
3511,6,271,220,33
3512,0,261,213,44
3513,1,244,226,39
3514,2,230,242,39
3515,3,237,248,30
3516,4,236,247,31
3517,5,218,248,30
3518,6,220,246,32
3519,0,213,245,40
3520,1,226,241,42
3521,2,242,244,33
3522,3,248,238,33
3523,4,247,241,50
3524,5,248,260,44
3525,6,246,274,41
3526,0,245,283,39
3527,1,241,282,48
3528,2,244,288,42
3529,3,238,297,36
3530,4,241,300,45
3531,5,260,295,25
3532,6,274,276,44
3533,0,283,279,27
3534,1,282,267,34
3535,2,288,253,35
3536,3,297,246,31
3537,4,300,241,37
3538,5,295,233,38
3539,6,276,246,38
3540,0,279,240,41
3541,1,267,254,42
3542,2,253,262,31
3543,3,246,258,24
3544,4,241,251,30
3545,5,233,244,46
3546,6,246,252,25
3547,0,240,239,33
3548,1,254,231,18
3549,2,262,207,31
3550,3,258,207,21
3551,4,251,204,31
3552,5,244,205,30
3553,6,252,189,24
3554,0,239,188,31
3555,1,231,186,24
3556,2,207,192,15
3557,3,207,176,7
3558,4,204,162,0
3559,5,205,131,0
3560,6,189,101,0
