dayno,dow,sums1,sums2,cc
113,3,199,151,25
114,4,175,162,20
115,5,169,164,24
116,6,180,156,25
117,0,161,164,30
118,1,151,176,46
119,2,150,193,29
120,3,151,199,26
121,4,162,200,29
122,5,164,209,15
123,6,156,200,21
124,0,164,196,23
125,1,176,189,18
126,2,193,161,31
127,3,199,163,27
128,4,200,164,23
129,5,209,158,22
130,6,200,165,28
131,0,196,172,29
132,1,189,178,29
133,2,161,189,30
134,3,163,188,33
135,4,164,194,27
136,5,158,198,29
137,6,165,205,37
138,0,172,214,26
139,1,178,211,15
140,2,189,197,29
141,3,188,196,35
142,4,194,198,27
143,5,198,198,31
144,6,205,200,19
145,0,214,182,25
146,1,211,181,26
147,2,197,192,19
148,3,196,182,30
149,4,198,177,24
150,5,198,174,21
151,6,200,164,29
152,0,182,174,30
153,1,181,179,32
154,2,192,185,20
155,3,182,186,24
156,4,177,180,30
157,5,174,186,16
158,6,164,181,19
159,0,174,171,31
160,1,179,172,34
161,2,185,174,27
162,3,186,181,29
163,4,180,186,20
164,5,186,176,18
165,6,181,178,33
166,0,171,192,17
167,1,172,178,16
168,2,174,160,25
169,3,181,158,28
170,4,186,157,40
171,5,176,177,21
172,6,178,180,14
173,0,192,161,21
174,1,178,165,22
175,2,160,171,22
176,3,158,168,26
177,4,157,166,22
178,5,177,148,20
179,6,180,147,9
180,0,161,142,17
181,1,165,138,24
182,2,171,140,19
183,3,168,137,19
184,4,166,130,17
185,5,148,125,19
186,6,147,124,31
187,0,142,146,20
188,1,138,149,24
189,2,140,149,11
190,3,137,141,25
191,4,130,147,25
192,5,125,155,26
193,6,124,162,19
194,0,146,150,38
195,1,149,168,37
196,2,149,181,16
197,3,141,186,21
198,4,147,182,32
199,5,155,189,31
200,6,162,194,25
201,0,150,200,22
202,1,168,184,26
203,2,181,173,34
204,3,186,191,24
205,4,182,194,39
206,5,189,201,25
207,6,194,195,20
208,0,200,190,18
209,1,184,186,27
210,2,173,187,24
211,3,191,177,14
212,4,194,167,25
213,5,201,153,16
214,6,195,144,22
215,0,190,146,25
216,1,186,153,26
217,2,187,152,28
218,3,177,156,25
219,4,167,167,37
220,5,153,179,25
221,6,144,188,22
222,0,146,188,25
223,1,153,188,30
224,2,152,192,38
225,3,156,202,22
226,4,167,199,36
227,5,179,198,21
228,6,188,194,15
229,0,188,187,14
230,1,188,176,22
231,2,192,168,28
232,3,202,158,29
233,4,199,165,26
234,5,198,155,19
235,6,194,153,28
236,0,187,166,27
237,1,176,179,32
238,2,168,189,27
239,3,158,188,15
240,4,165,174,28
241,5,155,176,25
242,6,153,182,20
243,0,166,174,31
244,1,179,178,20
245,2,189,166,18
246,3,188,157,8
247,4,174,150,16
248,5,176,138,35
249,6,182,148,19
250,0,174,147,22
251,1,178,138,19
252,2,166,137,28
253,3,157,147,38
254,4,150,177,15
255,5,138,176,20
256,6,148,161,21
257,0,147,163,33
258,1,138,174,27
259,2,137,182,14
260,3,147,168,31
261,4,177,161,40
262,5,176,186,38
263,6,161,204,22
264,0,163,205,17
265,1,174,189,37
266,2,182,199,29
267,3,168,214,23
268,4,161,206,24
269,5,186,190,26
270,6,204,178,37
271,0,205,193,23
272,1,189,199,32
273,2,199,194,34
274,3,214,199,25
275,4,206,201,41
276,5,190,218,35
277,6,178,227,31
278,0,193,221,22
279,1,199,220,21
280,2,194,209,19
281,3,199,194,20
282,4,201,189,31
283,5,218,179,32
284,6,227,176,28
285,0,221,173,28
286,1,220,179,26
287,2,209,184,19
288,3,194,184,32
289,4,189,196,29
290,5,179,194,26
291,6,176,188,24
292,0,173,184,30
293,1,179,186,16
294,2,184,176,20
295,3,184,177,24
296,4,196,169,31
297,5,194,171,23
298,6,188,168,14
299,0,184,158,22
300,1,186,150,31
301,2,176,165,32
302,3,177,177,27
303,4,169,180,30
304,5,171,179,23
305,6,168,179,18
306,0,158,183,28
307,1,150,189,24
308,2,165,182,20
309,3,177,170,23
310,4,180,166,23
311,5,179,159,28
312,6,179,164,23
313,0,183,169,28
314,1,189,169,28
315,2,182,173,24
316,3,170,177,20
317,4,166,174,31
318,5,159,182,18
319,6,164,172,15
320,0,169,164,28
321,1,169,164,25
322,2,173,161,28
323,3,177,165,25
324,4,174,170,21
325,5,182,160,31
326,6,172,173,28
327,0,164,186,29
328,1,164,187,18
329,2,161,180,26
330,3,165,178,20
331,4,170,173,28
332,5,160,180,16
333,6,173,165,12
334,0,186,149,17
335,1,187,137,19
336,2,180,138,24
337,3,178,136,22
338,4,173,138,25
339,5,180,135,16
340,6,165,135,30
341,0,149,153,42
342,1,137,178,20
343,2,138,179,22
344,3,136,177,31
345,4,138,186,21
346,5,135,182,25
347,6,135,191,20
348,0,153,181,17
349,1,178,156,31
350,2,179,167,27
351,3,177,172,36
352,4,186,177,11
353,5,182,167,35
354,6,191,177,25
355,0,181,182,19
356,1,156,184,24
357,2,167,177,18
358,3,172,168,25
359,4,177,157,11
360,5,167,157,14
361,6,177,136,13
362,0,182,124,15
363,1,184,120,18
364,2,177,114,14
365,3,168,110,27
366,4,157,112,16
367,5,157,117,21
368,6,136,124,27
369,0,124,138,28
370,1,120,151,27
371,2,114,160,17
372,3,110,163,17
373,4,112,153,24
374,5,117,161,17
375,6,124,157,13
376,0,138,143,28
377,1,151,143,22
378,2,160,138,43
379,3,163,164,27
380,4,153,174,34
381,5,161,184,24
382,6,157,191,32
383,0,143,210,24
384,1,143,206,29
385,2,138,213,29
386,3,164,199,31
387,4,174,203,19
388,5,184,188,15
389,6,191,179,24
390,0,210,171,27
391,1,206,174,22
392,2,213,167,15
393,3,199,153,16
394,4,203,138,33
395,5,188,152,19
396,6,179,156,14
397,0,171,146,33
398,1,174,152,36
399,2,167,166,21
400,3,153,172,22
401,4,138,178,40
402,5,152,185,25
403,6,156,191,23
404,0,146,200,29
405,1,152,196,30
406,2,166,190,17
407,3,172,186,21
408,4,178,185,21
409,5,185,166,31
410,6,191,172,22
411,0,200,171,25
412,1,196,167,17
413,2,190,154,20
414,3,186,157,26
415,4,185,162,28
416,5,166,169,11
417,6,172,149,13
418,0,171,140,38
419,1,167,153,16
420,2,154,152,31
421,3,157,163,25
422,4,162,162,27
423,5,169,161,26
424,6,149,176,20
425,0,140,183,32
426,1,153,177,22
427,2,152,183,29
428,3,163,181,32
429,4,162,188,27
430,5,161,188,30
431,6,176,192,20
432,0,183,192,19
433,1,177,179,28
434,2,183,185,31
435,3,181,187,23
436,4,188,178,19
437,5,188,170,34
438,6,192,174,19
439,0,192,173,18
440,1,179,172,40
441,2,185,184,22
442,3,187,175,25
443,4,178,177,26
444,5,170,184,31
445,6,174,181,27
446,0,173,189,35
447,1,172,206,26
448,2,184,192,20
449,3,175,190,19
450,4,177,184,33
451,5,184,191,31
452,6,181,191,27
453,0,189,191,36
454,1,206,192,24
455,2,192,190,21
456,3,190,191,30
457,4,184,202,26
458,5,191,195,27
459,6,191,191,21
460,0,191,185,37
461,1,192,186,33
462,2,190,195,29
463,3,191,203,27
464,4,202,200,34
465,5,195,208,29
466,6,191,210,27
467,0,185,216,39
468,1,186,218,21
469,2,195,206,24
470,3,203,201,32
471,4,200,206,23
472,5,208,195,42
473,6,210,208,21
474,0,216,202,25
475,1,218,188,25
476,2,206,192,31
477,3,201,199,26
478,4,206,193,32
479,5,195,202,21
480,6,208,181,34
481,0,202,194,22
482,1,188,191,27
483,2,192,193,31
484,3,199,193,36
485,4,193,203,29
486,5,202,200,31
487,6,181,210,33
488,0,194,209,27
489,1,191,214,28
490,2,193,215,32
491,3,193,216,35
492,4,203,215,25
493,5,200,211,28
494,6,210,208,27
495,0,209,202,30
496,1,214,205,23
497,2,215,200,29
498,3,216,197,21
499,4,215,183,31
500,5,211,189,33
501,6,208,194,28
502,0,202,195,49
503,1,205,214,25
504,2,200,216,19
505,3,197,206,27
506,4,183,212,34
507,5,189,215,35
508,6,194,217,25
509,0,195,214,17
510,1,214,182,34
511,2,216,191,33
512,3,206,205,33
513,4,212,211,32
514,5,215,209,24
515,6,217,198,29
516,0,214,202,30
517,1,182,215,39
518,2,191,220,28
519,3,205,215,34
520,4,211,216,28
521,5,209,212,19
522,6,198,207,20
523,0,202,198,24
524,1,215,192,18
525,2,220,171,32
526,3,215,175,41
527,4,216,182,24
528,5,212,178,31
529,6,207,190,22
530,0,198,192,20
531,1,192,188,40
532,2,171,210,27
533,3,175,205,28
534,4,182,192,18
535,5,178,186,26
536,6,190,181,28
537,0,192,187,14
538,1,188,181,19
539,2,210,160,25
540,3,205,158,32
541,4,192,162,18
542,5,186,162,16
543,6,181,152,19
544,0,187,143,31
545,1,181,160,14
546,2,160,155,29
547,3,158,159,26
548,4,162,153,24
549,5,162,159,11
550,6,152,154,29
551,0,143,164,26
552,1,160,159,27
553,2,155,172,35
554,3,159,178,28
555,4,153,180,30
556,5,159,186,12
557,6,154,187,18
558,0,164,176,17
559,1,159,167,24
560,2,172,164,23
561,3,178,152,21
562,4,180,145,15
563,5,186,130,27
564,6,187,145,23
565,0,176,150,40
566,1,167,173,20
567,2,164,169,17
568,3,152,163,35
569,4,145,177,11
570,5,130,173,23
571,6,145,169,23
572,0,150,169,18
573,1,173,147,30
574,2,169,157,19
575,3,163,159,38
576,4,177,162,21
577,5,173,172,21
578,6,169,170,12
579,0,169,159,27
580,1,147,168,19
581,2,157,157,26
582,3,159,164,15
583,4,162,141,20
584,5,172,140,28
585,6,170,147,17
586,0,159,152,20
587,1,168,145,19
588,2,157,145,23
589,3,164,142,23
590,4,141,150,38
591,5,140,168,23
592,6,147,163,21
593,0,152,167,29
594,1,145,176,30
595,2,145,187,34
596,3,142,198,27
597,4,150,202,29
598,5,168,193,34
599,6,163,204,21
600,0,167,204,23
601,1,176,198,19
602,2,187,187,26
603,3,198,179,32
604,4,202,184,25
605,5,193,180,34
606,6,204,180,21
607,0,204,180,25
608,1,198,182,33
609,2,187,196,33
610,3,179,203,19
611,4,184,190,21
612,5,180,186,17
613,6,180,169,22
614,0,180,170,17
615,1,182,162,20
616,2,196,149,24
617,3,203,140,34
618,4,190,155,9
619,5,186,143,32
620,6,169,158,29
621,0,170,165,17
622,1,162,165,23
623,2,149,168,17
624,3,140,161,32
625,4,155,159,30
626,5,143,180,30
627,6,158,178,27
628,0,165,176,23
629,1,165,182,24
630,2,168,183,22
631,3,161,188,22
632,4,159,178,28
633,5,180,176,22
634,6,178,168,24
635,0,176,165,24
636,1,182,166,24
637,2,183,166,19
638,3,188,163,20
639,4,178,161,32
640,5,176,165,24
641,6,168,167,21
642,0,165,164,16
643,1,166,156,21
644,2,166,153,18
645,3,163,152,19
646,4,161,151,23
647,5,165,142,29
648,6,167,147,28
649,0,164,154,16
650,1,156,154,20
651,2,153,153,24
652,3,152,159,22
653,4,151,162,29
654,5,142,168,16
655,6,147,155,17
656,0,154,144,20
657,1,154,148,19
658,2,153,147,19
659,3,159,142,17
660,4,162,137,19
661,5,168,127,21
662,6,155,132,29
663,0,144,144,35
664,1,148,159,30
665,2,147,170,29
666,3,142,180,33
667,4,137,196,37
668,5,127,214,24
669,6,132,217,24
670,0,144,212,28
671,1,159,205,23
672,2,170,198,11
673,3,180,180,18
674,4,196,165,39
675,5,214,167,22
676,6,217,165,18
677,0,212,159,35
678,1,205,166,28
679,2,198,171,24
680,3,180,184,21
681,4,165,187,33
682,5,167,181,19
683,6,165,178,28
684,0,159,188,27
685,1,166,180,18
686,2,171,170,20
687,3,184,166,26
688,4,187,171,22
689,5,181,160,25
690,6,178,166,25
691,0,188,163,24
692,1,180,160,18
693,2,170,160,32
694,3,166,172,15
695,4,171,161,12
696,5,160,151,23
697,6,166,149,13
698,0,163,137,15
699,1,160,128,18
700,2,160,128,34
701,3,172,130,23
702,4,161,138,20
703,5,151,146,39
704,6,149,162,18
705,0,137,167,21
706,1,128,173,28
707,2,128,183,20
708,3,130,169,24
709,4,138,170,16
710,5,146,166,25
711,6,162,152,15
712,0,167,149,31
713,1,173,159,31
714,2,183,162,27
715,3,169,169,23
716,4,170,168,24
717,5,166,176,21
718,6,152,172,25
719,0,149,182,21
720,1,159,172,19
721,2,162,160,21
722,3,169,154,13
723,4,168,144,18
724,5,176,138,10
725,6,172,127,15
726,0,182,117,21
727,1,172,117,28
728,2,160,126,19
729,3,154,124,29
730,4,144,140,22
731,5,138,144,34
732,6,127,168,18
733,0,117,171,18
734,1,117,168,23
735,2,126,163,24
736,3,124,168,16
737,4,140,155,30
738,5,144,163,25
739,6,168,154,14
740,0,171,150,19
741,1,168,151,19
742,2,163,147,34
743,3,168,157,16
744,4,155,157,40
745,5,163,167,27
746,6,154,169,22
747,0,150,177,20
748,1,151,178,21
749,2,147,180,27
750,3,157,173,22
751,4,157,179,28
752,5,167,167,17
753,6,169,157,24
754,0,177,159,13
755,1,178,152,29
756,2,180,160,21
757,3,173,154,24
758,4,179,156,31
759,5,167,159,21
760,6,157,163,25
761,0,159,164,30
762,1,152,181,39
763,2,160,191,28
764,3,154,198,29
765,4,156,203,43
766,5,159,215,28
767,6,163,222,18
768,0,164,215,24
769,1,181,209,28
770,2,191,198,26
771,3,198,196,29
772,4,203,196,36
773,5,215,189,20
774,6,222,181,15
775,0,215,178,24
776,1,209,178,19
777,2,198,169,21
778,3,196,164,15
779,4,196,150,19
780,5,189,133,15
781,6,181,128,23
782,0,178,136,21
783,1,178,133,12
784,2,169,126,14
785,3,164,119,21
786,4,150,125,17
787,5,133,123,19
788,6,128,127,20
789,0,136,124,32
790,1,133,135,31
791,2,126,154,19
792,3,119,159,34
793,4,125,172,15
794,5,123,170,16
795,6,127,167,22
796,0,124,169,21
797,1,135,158,21
798,2,154,148,29
799,3,159,158,19
800,4,172,143,17
801,5,170,145,11
802,6,167,140,11
803,0,169,129,13
804,1,158,121,26
805,2,148,126,28
806,3,158,125,28
807,4,143,134,38
808,5,145,155,23
809,6,140,167,22
810,0,129,178,22
811,1,121,187,18
812,2,126,179,24
813,3,125,175,21
814,4,134,168,28
815,5,155,158,22
816,6,167,157,21
817,0,178,156,17
818,1,187,151,23
819,2,179,156,14
820,3,175,146,29
821,4,168,154,30
822,5,158,156,16
823,6,157,150,15
824,0,156,144,16
825,1,151,143,19
826,2,156,139,29
827,3,146,154,21
828,4,154,146,16
829,5,156,132,30
830,6,150,146,22
831,0,144,153,32
832,1,143,169,23
833,2,139,173,18
834,3,154,162,28
835,4,146,169,33
836,5,132,186,13
837,6,146,169,22
838,0,153,169,19
839,1,169,156,19
840,2,173,152,25
841,3,162,159,22
842,4,169,153,23
843,5,186,143,25
844,6,169,155,20
845,0,169,153,22
846,1,156,156,35
847,2,152,172,22
848,3,159,169,24
849,4,153,171,21
850,5,143,169,21
851,6,155,165,25
852,0,153,170,17
853,1,156,165,28
854,2,172,158,27
855,3,169,163,13
856,4,171,152,24
857,5,169,155,20
858,6,165,154,30
859,0,170,159,22
860,1,165,164,28
861,2,158,164,34
862,3,163,171,26
863,4,152,184,19
864,5,155,179,17
865,6,154,176,27
866,0,159,173,27
867,1,164,178,15
868,2,164,165,24
869,3,171,155,24
870,4,184,153,24
871,5,179,158,37
872,6,176,178,10
873,0,173,161,18
874,1,178,152,34
875,2,165,171,24
876,3,155,171,33
877,4,153,180,24
878,5,158,180,19
879,6,178,162,23
880,0,161,175,21
881,1,152,178,29
882,2,171,173,31
883,3,171,180,29
884,4,180,176,26
885,5,180,178,18
886,6,162,177,19
887,0,175,173,14
888,1,178,166,28
889,2,173,165,31
890,3,180,165,26
891,4,176,162,11
892,5,178,147,35
893,6,177,164,20
894,0,173,165,25
895,1,166,176,26
896,2,165,174,19
897,3,165,162,22
898,4,162,158,24
899,5,147,171,21
900,6,164,157,18
901,0,165,155,24
902,1,176,154,16
903,2,174,144,20
904,3,162,145,20
905,4,158,143,19
906,5,171,138,25
907,6,157,142,18
908,0,155,142,19
909,1,154,137,29
910,2,144,150,28
911,3,145,158,26
912,4,143,164,29
913,5,138,174,14
914,6,142,163,11
915,0,142,156,19
916,1,137,156,29
917,2,150,156,13
918,3,158,141,16
919,4,164,131,17
920,5,174,119,26
921,6,163,131,22
922,0,156,142,12
923,1,156,135,36
924,2,156,142,30
925,3,141,159,22
926,4,131,165,31
927,5,119,179,18
928,6,131,171,18
929,0,142,167,27
930,1,135,182,18
931,2,142,164,13
932,3,159,147,25
933,4,165,150,21
934,5,179,140,18
935,6,171,140,18
936,0,167,140,28
937,1,182,141,17
938,2,164,140,18
939,3,147,145,22
940,4,150,142,16
941,5,140,137,31
942,6,140,150,11
943,0,140,143,39
944,1,141,154,12
945,2,140,149,31
946,3,145,162,17
947,4,142,157,31
948,5,137,172,20
949,6,150,161,24
950,0,143,174,22
951,1,154,157,21
952,2,149,166,19
953,3,162,154,22
954,4,157,159,32
955,5,172,160,16
956,6,161,156,7
957,0,174,139,24
958,1,157,141,16
959,2,166,136,16
960,3,154,133,23
961,4,159,134,24
962,5,160,126,24
963,6,156,134,16
964,0,139,143,16
965,1,141,135,24
966,2,136,143,16
967,3,133,143,9
968,4,134,129,24
969,5,126,129,22
970,6,134,127,19
971,0,143,130,17
972,1,135,131,17
973,2,143,124,24
974,3,143,132,41
975,4,129,164,46
976,5,129,186,36
977,6,127,200,35
978,0,130,216,14
979,1,131,213,26
980,2,124,222,21
981,3,132,219,31
982,4,164,209,28
983,5,186,191,29
984,6,200,184,21
985,0,216,170,30
986,1,213,186,15
987,2,222,175,33
988,3,219,187,16
989,4,209,172,21
990,5,191,165,16
991,6,184,152,37
992,0,170,168,17
993,1,186,155,26
994,2,175,166,23
995,3,187,156,22
996,4,172,162,26
997,5,165,167,11
998,6,152,162,26
999,0,168,151,22
1000,1,155,156,26
1001,2,166,156,15
1002,3,156,148,26
1003,4,162,152,20
1004,5,167,146,37
1005,6,162,172,29
1006,0,151,175,24
1007,1,156,177,20
1008,2,156,171,18
1009,3,148,174,15
1010,4,152,163,27
1011,5,146,170,26
1012,6,172,159,26
1013,0,175,156,29
1014,1,177,161,17
1015,2,171,158,33
1016,3,174,173,15
1017,4,163,173,26
1018,5,170,172,25
1019,6,159,171,24
1020,0,156,169,23
1021,1,161,163,24
1022,2,158,170,33
1023,3,173,170,30
1024,4,173,185,34
1025,5,172,193,21
1026,6,171,189,13
1027,0,169,178,25
1028,1,163,180,13
1029,2,170,169,13
1030,3,170,149,23
1031,4,185,142,24
1032,5,193,132,20
1033,6,189,131,30
1034,0,178,148,20
1035,1,180,143,28
1036,2,169,158,26
1037,3,149,171,21
1038,4,142,169,18
1039,5,132,163,34
1040,6,131,177,24
1041,0,148,171,21
1042,1,143,172,20
1043,2,158,164,23
1044,3,171,161,20
1045,4,169,160,30
1046,5,163,172,23
1047,6,177,161,29
1048,0,171,166,32
1049,1,172,177,27
1050,2,164,184,21
1051,3,161,182,21
1052,4,160,183,11
1053,5,172,164,30
1054,6,161,171,25
1055,0,166,167,19
1056,1,177,154,20
1057,2,184,147,36
1058,3,182,162,17
1059,4,183,158,29
1060,5,164,176,20
1061,6,171,166,14
1062,0,167,155,14
1063,1,154,150,25
1064,2,147,155,38
1065,3,162,157,33
1066,4,158,173,12
1067,5,176,156,15
1068,6,166,151,15
1069,0,155,152,21
1070,1,150,159,19
1071,2,155,153,18
1072,3,157,133,21
1073,4,173,121,16
1074,5,156,125,34
1075,6,151,144,19
1076,0,152,148,26
1077,1,159,153,22
1078,2,153,156,30
1079,3,133,168,26
1080,4,121,173,15
1081,5,125,172,20
1082,6,144,158,12
1083,0,148,151,23
1084,1,153,148,15
1085,2,156,141,38
1086,3,168,149,29
1087,4,173,152,25
1088,5,172,162,19
1089,6,158,161,12
1090,0,151,161,21
1091,1,148,159,15
1092,2,141,159,19
1093,3,149,140,26
1094,4,152,137,14
1095,5,162,126,22
1096,6,161,129,26
1097,0,161,143,20
1098,1,159,142,20
1099,2,159,147,24
1100,3,140,152,27
1101,4,137,153,27
1102,5,126,166,18
1103,6,129,162,14
1104,0,143,150,22
1105,1,142,152,18
1106,2,147,150,25
1107,3,152,151,21
1108,4,153,145,22
1109,5,166,140,25
1110,6,162,147,19
1111,0,150,152,15
1112,1,152,145,29
1113,2,150,156,23
1114,3,151,154,19
1115,4,145,152,16
1116,5,140,146,12
1117,6,147,133,22
1118,0,152,136,27
1119,1,145,148,18
1120,2,156,137,26
1121,3,154,140,16
1122,4,152,137,23
1123,5,146,144,15
1124,6,133,147,22
1125,0,136,147,11
1126,1,148,131,20
1127,2,137,133,38
1128,3,140,145,23
1129,4,137,152,23
1130,5,144,152,22
1131,6,147,159,22
1132,0,147,159,22
1133,1,131,170,17
1134,2,133,167,27
1135,3,145,156,23
1136,4,152,156,17
1137,5,152,150,14
1138,6,159,142,15
1139,0,159,135,18
1140,1,170,131,30
1141,2,167,144,13
1142,3,156,130,19
1143,4,156,126,16
1144,5,150,125,22
1145,6,142,133,16
1146,0,135,134,17
1147,1,131,133,26
1148,2,144,129,19
1149,3,130,135,20
1150,4,126,136,29
1151,5,125,149,18
1152,6,133,145,23
1153,0,134,152,29
1154,1,133,164,17
1155,2,129,155,18
1156,3,135,154,19
1157,4,136,153,31
1158,5,149,155,24
1159,6,145,161,16
1160,0,152,154,19
1161,1,164,144,21
1162,2,155,148,17
1163,3,154,147,12
1164,4,153,140,26
1165,5,155,135,14
1166,6,161,125,18
1167,0,154,127,16
1168,1,144,124,22
1169,2,148,125,23
1170,3,147,131,14
1171,4,140,133,27
1172,5,135,134,20
1173,6,125,140,22
1174,0,127,144,20
1175,1,124,148,27
1176,2,125,153,20
1177,3,131,150,26
1178,4,133,162,18
1179,5,134,153,17
1180,6,140,150,14
1181,0,144,142,22
1182,1,148,144,26
1183,2,153,143,15
1184,3,150,138,22
1185,4,162,134,26
1186,5,153,142,26
1187,6,150,151,13
1188,0,142,150,27
1189,1,144,155,20
1190,2,143,149,28
1191,3,138,162,25
1192,4,134,165,18
1193,5,142,157,25
1194,6,151,156,24
1195,0,150,167,14
1196,1,155,154,17
1197,2,149,151,21
1198,3,162,144,25
1199,4,165,144,34
1200,5,157,160,20
1201,6,156,155,9
1202,0,167,140,23
1203,1,154,149,20
1204,2,151,152,33
1205,3,144,164,17
1206,4,144,156,23
1207,5,160,145,21
1208,6,155,146,12
1209,0,140,149,25
1210,1,149,151,19
1211,2,152,150,28
1212,3,164,145,22
1213,4,156,150,15
1214,5,145,142,21
1215,6,146,142,15
1216,0,149,145,24
1217,1,151,144,16
1218,2,150,141,10
1219,3,145,123,20
1220,4,150,121,23
1221,5,142,129,18
1222,6,142,126,20
1223,0,145,131,14
1224,1,144,121,14
1225,2,141,119,23
1226,3,123,132,19
1227,4,121,131,22
1228,5,129,130,20
1229,6,126,132,17
1230,0,131,129,14
1231,1,121,129,21
1232,2,119,136,25
1233,3,132,138,28
1234,4,131,147,24
1235,5,130,149,19
1236,6,132,148,20
1237,0,129,151,29
1238,1,129,166,22
1239,2,136,167,23
1240,3,138,165,27
1241,4,147,164,26
1242,5,149,166,19
1243,6,148,166,11
1244,0,151,157,16
1245,1,166,144,20
1246,2,167,142,27
1247,3,165,146,24
1248,4,164,143,20
1249,5,166,137,20
1250,6,166,138,31
1251,0,157,158,26
1252,1,144,168,21
1253,2,142,169,30
1254,3,146,172,22
1255,4,143,170,30
1256,5,137,180,19
1257,6,138,179,9
1258,0,158,157,15
1259,1,168,146,23
1260,2,169,148,22
1261,3,172,140,30
1262,4,170,148,17
1263,5,180,135,19
1264,6,179,135,17
1265,0,157,143,31
1266,1,146,159,26
1267,2,148,162,16
1268,3,140,156,19
1269,4,148,145,23
1270,5,135,151,21
1271,6,135,153,17
1272,0,143,153,21
1273,1,159,143,34
1274,2,162,151,30
1275,3,156,165,18
1276,4,145,164,16
1277,5,151,157,30
1278,6,153,166,20
1279,0,153,169,25
1280,1,143,173,11
1281,2,151,150,12
1282,3,165,132,13
1283,4,164,127,31
1284,5,157,142,15
1285,6,166,127,14
1286,0,169,121,21
1287,1,173,117,22
1288,2,150,128,18
1289,3,132,134,21
1290,4,127,142,16
1291,5,142,127,15
1292,6,127,127,11
1293,0,121,124,19
1294,1,117,122,11
1295,2,128,111,10
1296,3,134,103,18
1297,4,142,100,21
1298,5,127,105,16
1299,6,127,106,20
1300,0,124,115,18
1301,1,122,114,15
1302,2,111,118,20
1303,3,103,128,16
1304,4,100,126,18
1305,5,105,123,15
1306,6,106,122,21
1307,0,115,123,19
1308,1,114,124,20
1309,2,118,129,10
1310,3,128,119,22
1311,4,126,125,15
1312,5,123,122,23
1313,6,122,130,21
1314,0,123,130,23
1315,1,124,134,25
1316,2,129,139,17
1317,3,119,146,16
1318,4,125,140,25
1319,5,122,150,23
1320,6,130,150,24
1321,0,130,153,28
1322,1,134,158,29
1323,2,139,162,22
1324,3,146,167,17
1325,4,140,168,16
1326,5,150,159,17
1327,6,150,153,15
1328,0,153,144,19
1329,1,158,135,18
1330,2,162,124,29
1331,3,167,131,28
1332,4,168,142,18
1333,5,159,144,15
1334,6,153,142,19
1335,0,144,146,27
1336,1,135,154,15
1337,2,124,151,17
1338,3,131,139,21
1339,4,142,132,31
1340,5,144,145,19
1341,6,142,149,20
1342,0,146,150,13
1343,1,154,136,21
1344,2,151,142,15
1345,3,139,140,21
1346,4,132,140,27
1347,5,145,136,22
1348,6,149,139,14
1349,0,150,133,27
1350,1,136,147,16
1351,2,142,142,24
1352,3,140,151,17
1353,4,140,147,16
1354,5,136,136,32
1355,6,139,146,26
1356,0,133,158,15
1357,1,147,146,28
1358,2,142,158,27
1359,3,151,161,23
1360,4,147,167,21
1361,5,136,172,16
1362,6,146,156,27
1363,0,158,157,19
1364,1,146,161,32
1365,2,158,165,9
